City,RegionName,State,Metro,CountyName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09
Irvine,92612,CA,Los Angeles-Long Beach-Anaheim,Orange,769,368.288060644346,361.665059607293,376.94715276473295,378.451543042772,375.503401360544,371.28378378378403,329.30909090909097,331.987068329676,327.808136004857,322.736030828516,325.657299272075,337.860892388451,317.208564631245,316.728600745284,316.00857472913503,321.73649058895,322.28556812912,311.311088395639,310.903426791277,311.71875,313.044786508218,310.600296671382,311.311088395639,307.82761653474097,296.664029246064,298.56733524355303,297.022876548739,301.470588235294,323.929931196185,321.52061855670104,317.145053435306,318.22565091610403,355.186523377185,344.588744588745,360.219417736809,372.22404705184897,379.277566539924,374.78184991274003,378.749894381073,377.296587926509,384.28056983738196,412.082855184403,426.80608365019,426.568758344459,417.295627376426,399.14539964371903,409.918426881314,413.33853354134203,414.036544850498,413.221478209255,391.28035320088304,420.98515026373803,430.085676077563,432.786885245902,438.271183008025,452.82421847924,441.465115630318,446.066504460665,440.833333333333,456.06326889279404,446.868008948546,459.458284716373,446.342749721421,456.06326889279404,461.374408493117,463.89391660970597,458.021680091135,471.141917293233,470.97497294810796,467.934844925213,467.460317460317,469.68954248366,457.391025641026,469.68954248366,462.28085452223394,458.132045088567,459.865395585036,466.643222454385,470.421843982566,470.421843982566,474.11285454543196,480.59964726631404,481.546572934974,488.597097442986,488.72486737293406,488.852637302882,498.96049896049897,501.212751212751,505.617799289674,499.98726101667296,502.12184212184195,498.267498267498,493.597686906237
North Ridgeville,44039,OH,Cleveland,Lorain,770,94.40944881889759,94.7312801932367,94.40944881889759,98.229352982347,100.99794198734101,100.11180423656299,98.4090909090909,95.8188153310105,94.8275862068966,94.22287535880409,95.389507154213,98.7421383647799,93.9548434085943,94.05083440270991,91.4835164835165,90.90742909702101,91.1710933354043,91.67709311473749,92.586054721977,91.0991957104558,86.14245632883949,86.14245632883949,86.53846153846149,86.3522766694846,88.1729920564872,89.21339126802509,89.24027459954229,88.1729920564872,90.10169491525421,90.15560640732271,88.89047709802429,89.73063973063971,90.25154303016191,90.1265634985849,90.06547781335729,90.61327231121278,90.15560640732271,95.4091563736755,92.04889144014021,100.699208443272,105.09928667823401,104.801357206576,106.465970828061,101.640419947507,102.157528791751,106.531476997579,105.675101957614,103.183026680365,103.01204819277099,103.354005167959,103.183026680365,103.145404070968,104.278557092128,103.304794520548,103.635854341737,104.387596899225,102.852646016493,101.636754516656,102.292256191163,102.400497512438,103.304794520548,104.621389508336,103.597368797276,103.87915167556999,103.577804723233,105.029185831847,104.473466003317,107.86270803872499,105.584905660377,104.45111810861601,102.459016393443,102.136363636364,101.94781144781099,109.26491684820101,113.98429309206699,115.51155115511601,108.311947719396,101.55046509364401,104.056031130958,106.716417910448,105.341112952845,105.555555555556,106.716417910448,106.716417910448,115.182829690845,120.240622788393,119.72521602634899,114.96598639455799,112.071240105541,116.60031862659099,119.209809264305,118.235694167232,116.994382022472
North Port,34287,FL,North Port-Sarasota-Bradenton,Sarasota,783,83.2986111111111,82.67370272647321,82.5922266139657,81.99626865671641,81.13730929264909,79.7105253463012,80.668193506911,78.1059947871416,76.266339869281,77.478870397189,76.25,75.822715134686,75.4225079556205,74.5335820895522,71.2403951701427,69.470274615067,71.709005248344,70.90163934426229,72.3848481376903,72.7739726027397,72.14239990689009,70.75,69.1642008060813,66.36545677039621,65.7149122807018,66.0965443869856,65.54853871995621,65.5928553951554,62.3932813659985,64.54973376340779,62.8531073446328,61.33879781420771,62.5,60.943856794141595,66.8686224489796,67.312552653749,68.45034246575341,69.2636072572038,68.49315068493149,68.0300119535519,69.9122807017544,73.0902777777778,72.85204081632651,73.08743169398909,70.02801120448179,72.337962962963,73.2541899441341,73.2541899441341,73.9983974358974,74.28158887317299,73.406862745098,73.406862745098,75.9384023099134,73.7218071876053,76.3189871869022,76.2241541353384,74.03675163011259,76.8259731486954,76.5853658536585,77.4563528943176,78.5533003433108,80.5939211627205,79.4234592445328,83.76865671641791,85.5018587360595,87.7571500250878,87.88444686671801,91.0402429764617,100.855869391026,99.83726606997558,101.864035087719,101.864035087719,105.667730908153,111.102766967013,110.854344620278,112.71243098688801,114.224137931034,114.71238938053101,114.39642457532301,114.796670880742,113.869863013699,117.713004484305,116.973926153149,117.552154416066,121.115659525224,121.42857142857099,121.42857142857099,118.01818883811501,122.72892914779499,120.186113099499,121.770833333333,124.89158716392001,124.56973293768499
Las Vegas,89183,NV,Las Vegas,Clark,792,77.22516141740371,76.2152243953958,75.22996781111149,74.46431845066671,74.6268656716418,74.46431845066671,74.5521868787276,76.9822940723634,76.33144376793341,76.0549857149548,72.8125,70.4499877647733,66.8842444863636,63.9465584599172,62.470680218921004,60.8160123171671,63.036164844407104,64.5833333333333,62.157935887412,62.9941126997477,62.9970563498738,62.733965414113904,61.7991913345362,63.047138047138006,62.0132953466287,62.5268880676751,63.919259882253996,66.10924130271171,66.4489251147416,67.4571965719118,66.6984732824427,68.2427753020436,70.7764386066205,71.4790557848985,75.6734006734007,76.9230769230769,78.0437044745057,80.40587823652899,81.72635445362721,80.5316653635653,84.8641658390588,85.66847451790629,86.2416507633588,91.8264462809917,97.7326035965598,102.423768569195,105.547302580141,106.94442133980999,107.698229407236,108.817520746105,109.897565071369,106.958561376075,111.24473842453399,109.457092819615,109.460516028147,109.732824427481,110.183654729109,109.427609427609,109.099280205199,109.335576114382,112.235516088214,112.417171761537,115.298741185266,121.188428459734,121.188428459734,124.334028589279,125.097732603597,125.097732603597,125.41270308260599,125.251131673967,123.094688221709,121.100860046912,122.84887924801201,123.963037260859,125.097732603597,125.849341971602,125.849341971602,125.01485535574699,126.76615415536101,126.76615415536101,126.411794650708,134.256926952141,138.713965855024,138.83750981832898,137.53236245954702,138.316360966762,139.103554868624,144.64425332290898,150.115473441109,155.172413793103,155.76027653454702,156.293979671618,161.631791354655
Ocean City,21842,MD,Salisbury,Worcester,795,319.343563159012,324.775669642857,318.705627705628,322.579637096774,318.705627705628,313.888888888889,306.92865056792704,304.516806722689,304.20501791322005,302.009085292218,299.328703703704,296.690501412429,290.744466800805,285.870610870611,283.694920123582,279.043280182232,277.674897119342,274.29880588321,272.571428571429,268.54497354497397,264.311270125224,264.23918482856203,260.41666666666697,264.554794520548,260.965578334599,257.603458049887,253.47222222222197,239.05303030302997,239.05303030302997,232.24907063197003,231.81897976042998,236.74961212555198,230.795298558682,230.40780141844,231.89796161379502,237.904913338565,235.157902467685,235.157902467685,243.88670539986302,241.299553322166,239.663256606991,243.14202334630298,247.04618689581102,246.47887323943698,246.89440993788799,245.108125837121,246.938775510204,242.043551088777,244.571600251277,240.863453815261,245.240761478164,245.240761478164,239.25152306353402,239.25152306353402,240.64828551198602,236.888888888889,244.816326530612,245.60641725895303,249.910714285714,246.788558563844,244.46698679471803,234.270833333333,244.313725490196,245.340909090909,248.343685300207,240.83769633507902,247.796877171848,246.18959107806702,246.130921193484,246.211481104687,249.032738095238,246.730720446474,241.22453537133097,244.734589041096,252.30635335073998,256.066225832438,256.71321160043,256.632653061224,252.746212121212,249.843163810146,247.76785714285703,245.810955961332,247.373447946514,245.88001501770302,248.118542155075,248.863636363636,252.935222672065,252.935222672065,252.642706131078,258.72975708502,258.413461538462,242.67399267399298,243.51219439829103
Mishawaka,46544,IN,South Bend,Saint Joseph,796,80.75842696629209,82.7586206896552,80.9027777777778,79.9679487179487,77.04240096848459,77.3219814241486,78.48275862068971,77.45632749963909,75.78125,72.4326599326599,74.2009132420091,73.1533852857382,71.7592592592593,73.0615334939086,71.1340206185567,69.3376068376068,69.3376068376068,73.0026509438274,73.0026509438274,75.6993006993007,72.542735042735,69.8717948717949,70.9517148073715,68.03797468354429,68.6936936936937,68.7716262975779,69.6888434989637,70.7897298176305,71.5393794749403,72.1881390593047,69.3055555555556,66.17647058823529,69.122147924456,70.61525054466229,70.0468018720749,70.0468018720749,70.6425477897252,69.0599350205198,68.3488640916071,69.60199004975121,73.52941176470591,73.8990247644094,74.5164677276746,73.3695652173913,73.0658918893107,75.23939808481529,75.0,76.4125568541068,73.3882139812447,68.5926773455378,72.25877192982459,72.3832528180354,72.25877192982459,72.7533373786408,70.340012839325,68.8173573163327,66.76284641267489,69.3865740740741,69.766081871345,67.89473684210529,67.89473684210529,69.2329359226483,70.5545172244603,69.2734723730245,69.9,74.0082356001725,72.4840619307832,69.7963687150838,69.5436507936508,65.46875,67.0703125,64.1053921568627,68.75,74.9697197197197,77.2714731461926,76.50475184794091,75.70927554438859,76.0416666666667,74.5055970149254,72.8532608695652,70.7295052365475,67.3913043478261,68.7436868686869,66.5333333333333,71.021009970168,72.337962962963,73.7551883780332,75.69444444444441,76.8895348837209,80.8823529411765,79.0441176470588,78.0208333333333,75.1157407407407
Poinciana,34759,FL,Orlando,Osceola,798,104.477611940299,102.814653264949,97.9458450046685,99.46914399469141,98.1888035126235,95.2336986942649,94.7368421052632,95.37143603365179,97.22152777777781,95.46827794561929,96.77184518147101,95.6284647730344,96.5651328580687,96.3756177924217,94.62486002239642,94.7340705634545,94.7511929107021,97.6303717320261,94.7340705634545,94.7511929107021,93.8303341902314,92.98331697742891,90.1225666906994,90.1225666906994,90.66753078418671,93.39171436443701,91.95637355146559,90.66753078418671,91.506303915063,90.6612133605999,95.4991736524416,89.6348358753886,100.062905166459,99.4546693933197,102.14821179424601,101.567825494206,101.084889064802,101.567825494206,104.791995787256,105.38678024581101,106.61563696008699,107.66300067994301,109.262423303566,105.57575511418399,106.61563696008699,106.602392123455,103.657205240175,104.758064516129,104.03225806451599,102.788408966648,104.134168061292,108.033269778966,110.321877522777,110.38512411341699,111.788260215268,110.714568446849,110.88709677419399,110.542040119505,112.304563159522,112.540035715314,113.85286173649901,114.835815683324,112.93988717476999,112.44035446489401,113.20368901194999,114.71412145384701,116.385364715189,116.935483870968,114.61687057308399,115.814587593729,114.818158815007,116.289308176101,117.05710102488999,116.90306767868401,119.129775243143,118.09645753307699,116.42132522573401,115.258363802088,114.925373134328,116.414259086673,116.586601737299,120.053655264923,118.72418747255101,117.002333283981,117.42115121904699,118.001686340641,117.647058823529,117.98611111111099,117.014627698548,117.723316536876,116.854838709677,117.45816372681999,117.962372116087
Cornelius,28031,NC,Charlotte,Mecklenburg,800,126.151755492135,134.64088250930402,131.091617933723,131.091617933723,129.81298129812998,126.23674911660801,126.08225108225099,119.161105815062,118.6875,117.577849243078,115.29116271449,117.213114754098,117.100694444444,113.736080240677,112.316034082107,112.330752011418,112.345469940728,116.352141258185,114.666666666667,114.321285140562,110.570634920635,110.933758639022,106.97936814958099,105.58037701061701,111.595382498275,108.674928503337,106.85805422647499,107.615629984051,107.31319554849001,106.38297872340401,105.472517593787,103.93403078329099,103.83275261323999,104.953271028037,106.383145363409,107.996644315357,103.66826156299801,102.456683294309,105.898617511521,111.819727891156,113.438045375218,111.666666666667,115.16129032258101,116.629464285714,117.1875,118.226351351351,125.872093023256,127.671366214963,128.940092165899,132.38776537228202,126.705653021443,125.412541254125,123.30822674542101,119.383259911894,118.81686595343001,120.41884816753901,120.07784513640101,120.833333333333,122.578125,128.654970760234,127.61276127612801,124.75633528265101,128.654970760234,127.358239737868,128.152378810274,127.056792516387,132.905702859831,133.261334283424,133.02752293578,135.477582846004,137.135922330097,142.254834510344,150.012365085894,153.171799224968,149.095022624434,153.846153846154,154.454545454545,151.484375,148.497213570743,146.139705882353,143.308823529412,144.459245331444,141.325536062378,146.101364522417,141.661046860793,141.325536062378,143.796346927926,149.130864197531,145.174951267057,146.101364522417,149.321266968326,149.71989274342198,156.370656370656
Howell,7731,NJ,New York,Monmouth,807,197.700725595904,192.517589752841,189.759287023155,194.281291235433,182.297109021247,179.438490214352,176.706867368096,181.896551724138,177.49820273184798,175.0,172.335423197492,169.82156710628402,167.624521072797,167.624521072797,169.119247502985,164.498432601881,169.82156710628402,162.28893058161302,166.280661277245,159.980929231896,159.775693331059,157.467532467532,158.223889931207,143.768905021174,143.76842609397102,142.051688049225,139.034628945892,134.304207119741,134.75103734439801,139.999166666667,139.967887612256,135.87267776310802,139.77109803405799,139.605587510271,134.854771784232,137.808417997097,134.19425295958402,130.257797712122,131.205250596659,131.509731720147,133.810528298399,141.46090534979402,140.479231460661,141.46090534979402,134.087322461862,138.661037394451,141.077800829876,137.914589493686,135.627732027391,150.194769059544,156.25,156.88025210083998,156.25,155.497925311203,156.51260504201701,146.16499463463,152.543800539084,151.157968489623,148.971288308368,158.801696712619,162.835249042146,167.788639507472,167.788639507472,167.788639507472,151.601579064837,158.04597701149402,158.04597701149402,177.01908364455502,169.32432641206302,168.486590038314,172.621769340602,168.486590038314,174.170124481328,169.740743390407,162.835249042146,160.684647302905,160.16548949103202,160.25641025641002,170.846394984326,162.835249042146,174.28141047042197,169.18756530825502,165.871369294606,164.83402489626602,169.18756530825502,174.15925274964198,174.563318777293,187.414327685145,175.311203319502,181.22986227094398,185.42131485546003,181.159420289855,180.517711171662
Stratford,6614,CT,Stamford,Fairfield,808,173.85257301808102,169.11624809741198,154.777927321669,162.4375,169.523148148148,170.132325141777,170.296296296296,151.44596651446,167.601683029453,170.507960576194,169.632178171117,169.906218203712,170.507960576194,169.68011126564699,170.753768844221,162.650996998285,162.049861495845,157.987643424537,157.987643424537,160.406885758998,158.85486821763502,156.494522691706,156.158367894428,156.03532875368,151.48033864751102,152.982450575692,150.328116849244,151.415470494418,149.694931773879,147.981157469717,143.949295429566,139.978448275862,139.091981132075,137.799637969115,138.862071896906,138.632162661738,131.579773869347,129.390018484288,148.33811743306998,148.616874135546,148.66979655712,142.227122381477,140.01120448179302,141.903409090909,139.152707034674,139.355742296919,143.668612694164,142.56480218281,148.888888888889,143.142361111111,146.370620165875,162.952898550725,158.075370121131,158.075370121131,151.797763169314,151.105189340813,154.143535079159,153.64639609753598,151.034482758621,150.645994832041,147.586206896552,147.57782567049802,147.981157469717,148.591549295775,151.397824460886,148.591549295775,148.25479930192,155.527956715313,154.777927321669,151.143790849673,151.872399445215,151.872399445215,152.520740268028,159.579100145138,149.243856332703,152.109911678116,149.590678166352,149.590678166352,153.031377475674,152.109911678116,160.1607347876,162.932216183575,160.349854227405,159.336369551074,156.307449330099,157.082748948107,154.277699859748,155.532149712092,151.909722222222,156.1875,151.094721250971,154.814814814815,162.791972133591
